step,reward,score,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
3761,89.96261,89.96261,-1.0,1.0,0.19304425,0.31141928,-60.0,8.917701303958893,32000
3762,130.870524,130.870524,-0.28830338,-0.39846924,0.8783262,0.24453744,-60.0,5.463774710893631,160000
3763,113.486061,113.486061,0.70138234,0.4031299,-0.4858021,0.21492851,-42.71988600492477,10.835605919361116,61566
3764,117.689438,117.689438,0.93204427,0.9549583,0.3000153,-0.42571157,-25.70857405662537,11.0,132532
3765,130.477004,130.477004,1.0,1.0,1.0,0.06403595,-20.0,10.36093270778656,160000
3766,125.018231,125.018231,-0.8422415,-0.45964488,0.26228106,1.0,-60.0,8.20741480588913,105425
3767,93.920505,93.920505,-0.87063706,1.0,1.0,0.09264696,-38.97723287343979,1.0,64477
3768,132.230708,132.230708,1.0,0.5767912,-1.0,1.0,-22.690670490264893,3.343856692314148,77967
3769,105.389524,105.389524,-0.2299667,0.5959692,1.0,1.0,-20.0,4.006471544504166,133649
3770,124.40179,124.40179,0.25145054,1.0,0.7072046,0.4049545,-58.5484790802002,1.0,32000
3771,125.130244,125.130244,-0.90539575,0.34319,0.2137106,1.0,-46.45738244056702,11.0,111063
3772,105.315721,105.315721,-0.64885986,0.15863444,1.0,0.8701723,-40.38823574781418,11.0,107832
3773,128.094066,128.094066,0.23867416,-0.7636902,0.37443674,1.0,-33.56373369693756,11.0,114116
3774,116.277346,116.277346,1.0,0.9609245,-0.017254412,0.8964027,-42.9768568277359,10.591812491416931,160000
3775,128.227482,128.227482,0.5776575,-0.12757754,-0.105510294,1.0,-60.0,8.70172119140625,160000
3776,106.423641,106.423641,0.5366104,-0.75745213,0.81871355,-0.6483098,-20.0,8.14236855506897,160000
3777,116.436417,116.436417,0.9327662,0.26544273,-0.18843663,1.0,-29.51557159423828,1.0,94213
3778,125.818557,125.818557,1.0,0.40374845,1.0,1.0,-25.598385334014893,5.21981617808342,99474
3779,111.510292,111.510292,1.0,-0.36035675,0.22114155,1.0,-60.0,11.0,86663
3780,101.052981,101.052981,0.879951,0.31746215,0.08857864,0.015831709,-29.28627610206604,11.0,110891
3781,103.5573,103.5573,-0.88570935,-0.6365597,0.36031303,1.0,-46.47570371627808,11.0,77808
3782,131.549676,131.549676,0.3549051,-0.52237827,0.29690316,1.0,-42.36846178770065,1.0,126088
3783,141.906906,141.906906,-0.5135577,-1.0,1.0,0.36059192,-25.299264192581177,5.1791097819805145,160000
3784,105.25173,105.25173,0.6556817,-0.6402738,0.7876103,0.25438064,-49.1276615858078,7.064480245113373,130937
3785,149.573748,149.573748,-0.030052185,-1.0,0.48112887,1.0,-44.77054804563522,11.0,140034
3786,121.894798,121.894798,0.6314568,-0.21313429,1.0,1.0,-45.9491091966629,6.610525757074356,160000
3787,144.152549,144.152549,-0.6061019,-1.0,-0.30972356,1.0,-24.112706184387207,11.0,104963
3788,96.422395,96.422395,1.0,0.22378083,0.48657304,0.2581236,-35.4609277844429,10.428683817386627,160000
3789,129.961977,129.961977,1.0,0.84371513,0.976501,-0.35150278,-59.07463550567627,1.0,115331
3790,139.89846,139.89846,-0.56434405,0.6058135,0.8064521,1.0,-38.81179884076119,10.214236736297607,117689
3791,86.71177,86.71177,-1.0,0.17292133,-0.46079588,0.61890656,-20.0,1.0,119311
3792,118.089345,118.089345,-0.9101044,1.0,-0.3829137,0.060344696,-37.6703017950058,11.0,112181
3793,115.021974,115.021974,0.2192516,-0.63630104,1.0,0.54537755,-22.667406797409058,6.906896740198135,42021
3794,118.594754,118.594754,-1.0,-0.04316852,0.6055895,0.5337068,-36.111556589603424,10.904037117958069,37253
3795,109.843732,109.843732,0.19266959,0.84046334,0.9849497,0.13465375,-60.0,2.314101219177246,160000
3796,141.184047,141.184047,1.0,-0.38595152,0.20848015,0.72465694,-24.509562253952023,2.926613748073578,32000
3797,140.986312,140.986312,1.0,1.0,0.28436437,0.8086386,-46.39767289161682,7.723771095275879,134234
3798,114.926934,114.926934,1.0,-0.7703653,0.15039757,1.0,-53.56906175613403,8.379157543182373,84433
3799,140.991378,140.991378,-0.55298173,0.40782052,1.0,0.6893426,-20.113422870635983,8.32341319322586,115146
3800,138.97425,138.97425,0.04595405,1.0,-0.06374192,0.7460906,-45.3643786907196,11.0,136917
3801,110.439453,110.439453,0.62793624,0.47873974,-0.31362528,0.41794345,-38.0276158452034,5.164109379053116,51379
3802,128.881059,128.881059,1.0,1.0,-0.32383734,-1.0,-20.0,1.0,71898
3803,120.878358,120.878358,0.79084325,-0.8225968,0.9983915,1.0,-20.0,6.031829923391342,68576
3804,86.698201,86.698201,-0.9215345,0.04918017,1.0,-0.66680676,-20.0,8.825751602649689,160000
3805,97.474141,97.474141,0.14200954,0.5777069,1.0,1.0,-27.64581084251404,11.0,153343
3806,142.709969,142.709969,0.12145963,0.32496592,1.0,1.0,-42.9788675904274,1.062478482723236,77000
3807,117.567566,117.567566,-1.0,-1.0,1.0,-0.03398055,-60.0,4.001804053783417,151709
3808,132.660574,132.660574,0.22552367,-1.0,1.0,1.0,-26.66048288345337,11.0,102660
3809,106.651616,106.651616,-0.65230656,0.2617058,-0.20263082,1.0,-52.890647649765015,8.264474183321,160000
3810,120.952969,120.952969,-0.06247145,-0.40324447,-0.44173354,-0.19469488,-50.54550886154175,11.0,104397
3811,112.460666,112.460666,-0.6144506,1.0,-0.5771172,0.89192235,-20.0,10.373667240142822,65376
3812,126.404599,126.404599,-1.0,-0.9020003,0.07570827,-0.005092919,-48.484559059143066,5.567917138338089,32000
3813,99.720417,99.720417,1.0,1.0,0.100420535,1.0,-20.0,7.474719643592834,160000
3814,105.476688,105.476688,0.08564177,-1.0,1.0,1.0,-38.52751538157463,4.430650979280472,114118
3815,100.166376,100.166376,0.39816317,-1.0,0.40843803,0.2889953,-39.16225306689739,7.823260933160782,36698
3816,149.479135,149.479135,0.0029703379,1.0,-0.71946573,0.6875122,-41.93314269185066,11.0,98772
3817,135.749425,135.749425,-1.0,1.0,-0.74293244,0.25582245,-33.845248222351074,7.320771276950836,130094
3818,102.220326,102.220326,1.0,-1.0,0.4354559,-0.3871492,-52.56487250328064,8.68448531627655,109880
3819,101.527047,101.527047,-0.64186347,-1.0,-0.5192245,0.21919912,-20.0,10.271308183670044,32000
3820,111.191499,111.191499,-1.0,0.07987541,0.7294316,-1.0,-60.0,6.735252499580383,104122
3821,110.418517,110.418517,1.0,-1.0,-0.51966226,1.0,-20.0,5.478005170822144,160000
3822,145.86161,145.86161,0.87022185,-0.28546527,-0.55013126,1.0,-43.782438933849335,4.30894947052002,139314
3823,118.724166,118.724166,0.52693915,-0.3630528,-0.53456086,1.0,-56.63731575012207,5.758181720972061,121965
3824,115.986994,115.986994,0.34570467,-0.11702639,1.0,1.0,-40.61416849493981,10.671119451522827,64305
3825,125.358216,125.358216,0.43828076,-1.0,1.0,1.0,-43.09233337640762,11.0,160000
3826,126.670032,126.670032,0.8285563,0.27246583,1.0,1.0,-57.38963484764099,10.328939616680143,160000
3827,111.612015,111.612015,1.0,1.0,1.0,0.8656075,-41.39480501413345,7.8362003564834595,160000
3828,137.230634,137.230634,-0.14252302,-0.90829295,1.0,1.0,-29.027554988861084,11.0,94092
3829,112.134945,112.134945,-1.0,0.5250364,-0.35380548,0.49462187,-55.44619202613831,9.07063341140747,160000
3830,122.698833,122.698833,1.0,0.38202333,-1.0,-0.86437285,-57.28598713874817,5.753303825855255,152350
3831,101.653837,101.653837,1.0,0.54880345,1.0,1.0,-33.419145345687866,11.0,82174
3832,98.997675,98.997675,0.88618857,0.74440914,1.0,1.0,-20.0,11.0,52332
3833,120.577913,120.577913,-1.0,1.0,0.33005458,0.39494517,-29.080125093460083,11.0,109601
3834,121.494978,121.494978,1.0,1.0,1.0,1.0,-20.0,11.0,138422
3835,139.218923,139.218923,0.22534934,-0.072718784,0.5712521,0.21332955,-52.450363636016846,7.919939815998077,52034
3836,133.49206,133.49206,-0.43494648,-0.07705435,0.97369015,-0.36996484,-60.0,8.907069623470306,128555
3837,122.064404,122.064404,0.38294962,-0.9553827,1.0,0.89341646,-20.0,10.534392952919006,32000
3838,121.956001,121.956001,1.0,-0.021287577,-0.63946617,0.49867055,-49.15799021720886,11.0,126124
3839,117.037218,117.037218,-0.22047603,0.4878871,0.51310384,0.6585131,-28.335857391357425,11.0,101459
3840,106.753891,106.753891,0.9215864,-0.42668748,0.22491097,-1.0,-46.71853423118591,5.134405702352524,111414
3841,126.300223,126.300223,0.27747557,0.08753893,0.6061059,-0.81648505,-56.734527349472046,2.001173257827759,160000
3842,90.674203,90.674203,0.671713,-0.74909604,-0.07083148,0.12804705,-60.0,5.90328848361969,153644
3843,112.247347,112.247347,-0.5192843,-1.0,-0.23267251,1.0,-47.81158745288849,4.493139892816544,85129
3844,139.23707,139.23707,0.70888674,-0.1697701,-1.0,-0.41668367,-24.633995294570923,1.3645426034927368,127833
3845,123.957614,123.957614,0.19571874,-0.11862124,1.0,-0.019664943,-57.6268744468689,3.6500417292118073,45016
3846,117.188426,117.188426,0.17105909,0.79067737,0.28626794,-0.045088887,-30.527559518814087,11.0,160000
3847,106.037082,106.037082,-0.2783291,1.0,1.0,0.59302354,-35.37021189928055,1.7664987444877625,160000
3848,117.0266,117.0266,0.8110752,0.7526905,0.8187661,-0.39556813,-20.0,10.004027843475342,112775
3849,95.583524,95.583524,0.9618323,-1.0,1.0,0.9141872,-60.0,10.07957911491394,108895
3850,98.358259,98.358259,0.47707692,-0.89699703,1.0,1.0,-20.0,5.523090571165085,160000
3851,110.321344,110.321344,1.0,1.0,-0.5496522,0.80103666,-45.10630428791046,8.161021828651428,133758
3852,109.072586,109.072586,0.18572617,1.0,0.43769002,0.48092258,-20.0,11.0,160000
3853,98.049679,98.049679,-0.5877816,-0.39911923,0.45909977,0.98120946,-20.0,9.108807504177094,156523
3854,158.264881,158.264881,-0.13051686,-0.22110644,0.00642401,-0.47647727,-54.99919414520264,9.930398523807526,75069
3855,98.583596,98.583596,-1.0,-0.9798478,0.86638194,0.28652114,-20.0,1.0,160000
3856,119.494089,119.494089,0.7517817,0.71047,0.20613644,0.26104292,-49.32247877120972,11.0,157298
3857,122.344171,122.344171,0.38144347,-0.50944483,0.90352476,1.0,-45.3373384475708,11.0,160000
3858,127.256832,127.256832,-0.6682428,0.4336241,0.5013378,-0.5613007,-52.99230217933655,11.0,59213
3859,108.853497,108.853497,1.0,1.0,0.8111664,-0.23765457,-60.0,8.297093272209167,52715
3860,106.898411,106.898411,-0.9592911,1.0,0.41291428,0.5451536,-23.505512475967407,11.0,144916
3861,104.74975,104.74975,0.98284143,-0.1419779,0.7208494,-1.0,-24.307432174682617,2.7964178323745728,65627
3862,99.983057,99.983057,0.121222645,0.4404228,1.0,-0.004145384,-29.40556168556213,8.722934484481812,160000
3863,115.122279,115.122279,0.49418512,1.0,0.78762853,-0.45714635,-53.46228837966919,1.0,40940
3864,114.074044,114.074044,-1.0,-1.0,1.0,1.0,-28.71557354927063,9.434733748435974,126970
3865,105.035135,105.035135,0.38329163,-1.0,1.0,1.0,-20.0,6.337932109832764,110013
3866,135.431288,135.431288,0.75674736,-0.80457735,-1.0,0.20986062,-56.24303817749024,4.265013247728348,72533
3867,124.4619,124.4619,-1.0,0.11709994,1.0,-0.39847338,-20.0,6.4539260268211365,76182
3868,128.056572,128.056572,0.2613552,-0.5122318,0.65092784,0.45995417,-60.0,1.9282708168029783,160000
3869,126.123432,126.123432,1.0,0.8476461,1.0,1.0,-60.0,11.0,133025
3870,118.262088,118.262088,-0.6439488,-0.1760033,0.80203414,1.0,-34.94949996471405,1.505974292755127,160000
3871,97.07471,97.07471,1.0,1.0,-0.69805974,0.44659343,-53.156880140304565,11.0,160000
3872,120.997143,120.997143,-0.051400274,-0.62051976,1.0,0.55359745,-60.0,8.739425301551819,127248
3873,109.951229,109.951229,0.2190776,-1.0,1.0,-0.4062528,-43.13312202692032,10.971245527267456,85546
3874,116.842194,116.842194,0.06648412,-0.081107125,0.40446684,0.34947482,-60.0,1.0,57006
3875,154.877374,154.877374,1.0,-0.5919349,1.0,-0.0029073954,-60.0,9.060164749622343,133295
3876,126.107687,126.107687,1.0,0.25045973,-0.21246219,1.0,-32.324599623680115,8.472149133682251,102537
3877,135.99511,135.99511,-0.110129505,-1.0,0.116275966,1.0,-20.80046772956848,7.505690217018127,160000
3878,109.588294,109.588294,0.33643025,1.0,0.44600397,-0.33935034,-60.0,11.0,100982
3879,92.249335,92.249335,1.0,1.0,0.9142126,1.0,-60.0,11.0,117147
3880,116.394588,116.394588,1.0,-0.99080455,1.0,1.0,-60.0,1.0,32000
3881,96.211319,96.211319,-0.5779604,0.0770022,1.0,1.0,-56.49314761161804,10.75997656583786,142323
3882,117.711848,117.711848,1.0,0.15225765,-0.25873405,-0.23234367,-20.0,1.0,160000
3883,127.649167,127.649167,1.0,-0.9417799,0.8620815,0.871712,-20.0,7.619446575641632,160000
3884,111.83722,111.83722,0.6270356,1.0,-0.006242633,-0.09791994,-24.784973859786987,7.971215903759003,131255
3885,110.029406,110.029406,1.0,-0.27303252,-1.0,-0.610261,-20.0,11.0,37551
3886,121.794263,121.794263,0.1414306,-0.40748858,1.0,0.08304244,-60.0,7.916390955448151,98071
3887,135.515983,135.515983,0.40953928,1.0,1.0,0.74077255,-30.9612900018692,5.283899813890457,107436
3888,112.947022,112.947022,1.0,-0.44971803,0.5092805,1.0,-59.382725954055786,11.0,32000
3889,106.515054,106.515054,-0.75636345,1.0,0.97953993,1.0,-40.88044628500938,11.0,119550
3890,95.238516,95.238516,0.48013356,-0.43966258,-0.5555946,0.56205785,-20.0,10.11307692527771,126024
3891,117.094262,117.094262,0.87339306,1.0,1.0,1.0,-60.0,1.0,93983
3892,117.106377,117.106377,0.7380644,-0.31278434,1.0,0.67443126,-21.81633234024048,10.519456326961516,47209
3893,108.075383,108.075383,0.96994495,-0.1311391,-0.06443894,-0.55232537,-25.69561123847961,11.0,106964
3894,122.461661,122.461661,1.0,0.5366845,1.0,1.0,-33.73538672924042,3.648887932300568,78336
3895,122.255421,122.255421,-0.698915,0.3105341,1.0,1.0,-29.99491095542908,1.0,116052
3896,114.023603,114.023603,0.2507274,0.57844913,1.0,0.10385734,-28.939932584762573,4.060129582881928,112551
3897,109.060823,109.060823,1.0,-0.41206983,-0.21927673,0.5375879,-58.56568574905396,1.0,160000
3898,114.903652,114.903652,-1.0,-0.53285044,-0.5160953,-0.37062216,-33.53544235229492,8.205778658390045,160000
3899,124.763292,124.763292,0.71991193,1.0,0.18108714,1.0,-22.8557562828064,3.2375833988189697,111248
3900,101.862469,101.862469,1.0,0.53776836,1.0,1.0,-27.87278771400452,10.931520521640778,85928
3901,108.011002,108.011002,-0.77814555,0.2959127,0.33091092,1.0,-46.66240096092224,1.456477403640747,116473
3902,162.64378,162.64378,0.68215084,-0.29335156,0.5009519,0.24488813,-60.0,11.0,160000
3903,119.874612,119.874612,0.35789955,1.0,0.084705025,1.0,-48.59772980213165,10.957336187362673,73200
3904,92.36403,92.36403,1.0,-0.5267987,1.0,1.0,-60.0,11.0,160000
3905,137.334434,137.334434,-0.6989627,0.81644136,-0.8486066,0.959194,-36.96738004684448,3.9112063348293296,32000
3906,117.236878,117.236878,-1.0,-1.0,1.0,-0.40141416,-48.0157196521759,1.0,32000
3907,111.889105,111.889105,0.5473096,-1.0,-0.14890915,1.0,-51.46132230758667,1.0,52424
3908,127.52411,127.52411,1.0,-0.91286975,0.9177246,1.0,-46.74938321113586,8.438880950212479,63524
3909,139.06187,139.06187,0.054669082,1.0,1.0,1.0,-20.0,6.907523483037949,160000
3910,119.127221,119.127221,1.0,0.39081475,-0.13890094,-0.58569306,-48.199137449264526,2.3023406267166138,153425
3911,127.31344,127.31344,0.78797853,0.7456572,1.0,0.7598635,-24.301857948303223,3.084438800811768,111202
3912,102.654148,102.654148,1.0,-0.2034459,1.0,0.8504422,-49.688589572906494,10.106148183345796,32000
3913,127.823707,127.823707,1.0,1.0,0.21934065,1.0,-42.7743411064148,11.0,133405
3914,129.025409,129.025409,0.51854765,0.8548114,0.72326875,0.8528756,-26.63473963737488,1.7840174436569214,66012
3915,105.078479,105.078479,-0.5684464,-0.17475297,0.49727762,1.0,-20.0,11.0,37460
3916,89.271575,89.271575,0.47125518,-1.0,-1.0,0.13542515,-29.111050367355347,5.669097810983658,120947
3917,134.780062,134.780062,0.5373112,-0.94617605,-1.0,1.0,-47.86046326160431,11.0,154559
3918,96.507595,96.507595,0.45755014,-0.8789237,1.0,0.8172821,-38.59378948807717,11.0,130957
3919,134.999799,134.999799,-0.76633143,-1.0,-0.08810753,-0.39721572,-50.45569896697998,5.393577724695206,160000
3920,136.146474,136.146474,-1.0,-0.9629792,-0.17885941,-0.5160364,-60.0,11.0,114903
3921,110.232997,110.232997,1.0,-0.61572766,-0.11590302,0.1969462,-20.0,6.791986286640167,131291
3922,111.393442,111.393442,1.0,0.006001562,-0.89931935,0.8500025,-39.50966119766235,9.124992549419405,68423
3923,112.198718,112.198718,-0.28595415,1.0,0.67562056,1.0,-32.470590472221375,11.0,74547
3924,114.838555,114.838555,1.0,0.3000877,0.8756199,1.0,-28.057305812835693,11.0,107571
3925,100.320178,100.320178,0.7222309,-0.21085343,0.581816,-0.079145074,-60.0,6.102000385522842,151040
3926,134.379309,134.379309,1.0,-0.120427266,-0.005045712,0.91470265,-60.0,1.950489342212677,111367
3927,146.83569,146.83569,0.4917323,0.42179534,1.0,-0.73096323,-21.141629219055176,11.0,32000
3928,127.12958,127.12958,-0.9061055,-0.40176243,-0.12300211,0.32835177,-39.5792305842042,8.485387176275253,119126
3929,135.47095,135.47095,-0.8140769,0.012238485,-0.2675823,0.25237447,-51.36338472366333,10.401783347129822,81292
3930,120.095451,120.095451,1.0,0.71306634,-0.9594373,-1.0,-32.490859031677246,11.0,160000
3931,121.404512,121.404512,1.0,-0.43640712,1.0,1.0,-60.0,9.261207044124603,160000
3932,108.243517,108.243517,1.0,1.0,0.8154566,0.56739587,-32.61134445667267,11.0,95075
3933,118.367627,118.367627,0.8244398,1.0,-0.24804497,1.0,-28.61217498779297,8.312939912080765,67562
3934,128.466627,128.466627,-0.10064587,-0.86585075,1.0,0.6106074,-60.0,11.0,32000
3935,104.028277,104.028277,0.3089656,0.9716655,-1.0,1.0,-60.0,1.0,63863
3936,117.402025,117.402025,0.19399749,-0.55538064,0.25821182,1.0,-20.0,9.289406299591064,104378
3937,114.388263,114.388263,0.99647075,0.38526803,0.5997176,1.0,-20.0,11.0,59043
3938,99.004372,99.004372,0.7364473,1.0,1.0,0.65788966,-46.51797890663147,9.923476934432983,91952
3939,99.804325,99.804325,-0.10260445,0.5161674,1.0,1.0,-52.02968716621399,10.706423580646517,32000
3940,101.679673,101.679673,-0.6340419,-0.20839563,-0.6117202,1.0,-51.80952668190002,7.218217760324478,88405
3941,101.372985,101.372985,1.0,0.29548275,0.04094428,0.40700105,-34.056928753852844,7.877710670232773,160000
3942,151.380213,151.380213,-0.63075393,0.43763995,0.23080945,1.0,-35.92753767967224,3.962035983800888,138634
3943,106.262801,106.262801,1.0,-0.63856685,-0.3390593,1.0,-20.0,7.12526647746563,54180
3944,121.876804,121.876804,0.11902183,-0.95796686,-0.71400124,1.0,-60.0,1.0,90224
3945,108.591438,108.591438,0.2577712,-0.5202085,1.0,0.20596349,-21.13474011421204,8.526547312736511,114342
3946,110.406424,110.406424,1.0,-1.0,1.0,1.0,-60.0,11.0,160000
3947,132.175616,132.175616,0.44315487,-0.9100847,1.0,1.0,-47.27549850940704,1.0,101354
3948,103.810492,103.810492,-0.3121928,0.22761478,0.78371847,0.56053007,-20.0,1.0,160000
3949,125.724198,125.724198,1.0,1.0,1.0,0.44443855,-34.6214896440506,11.0,72261
3950,90.608,90.608,-0.465104,0.274017,0.60518324,0.48543584,-52.770479917526245,10.799346923828123,160000
3951,110.824332,110.824332,1.0,0.6009466,0.55512476,1.0,-60.0,8.505023181438446,134682
3952,100.974269,100.974269,1.0,1.0,0.1590777,1.0,-31.84227824211121,10.954057335853577,160000
3953,96.90904,96.90904,1.0,0.2152108,0.36578417,-0.80695707,-32.56581664085388,11.0,103565
3954,114.720925,114.720925,1.0,1.0,0.24838218,0.27188554,-21.35671615600586,10.364671111106873,32000
3955,134.477935,134.477935,1.0,0.021914925,1.0,-0.6086326,-47.50605046749115,6.324367731809616,128697
3956,114.877199,114.877199,1.0,-0.38547784,1.0,-0.3302729,-60.0,11.0,46186
3957,150.727731,150.727731,0.102237046,0.78892505,-0.26932716,1.0,-36.53233528137207,6.234408527612686,32000
3958,124.681696,124.681696,1.0,-0.59175354,-0.29250544,0.71933806,-36.38752073049545,8.245101779699326,160000
3959,107.470424,107.470424,-0.4093425,-0.009305261,-0.6472083,0.28555462,-57.278724908828735,9.364291489124298,160000
3960,118.190024,118.190024,-0.43373606,1.0,-0.9584879,1.0,-60.0,7.752173602581024,110969
3961,138.279616,138.279616,0.74627274,0.2579816,1.0,1.0,-37.89652094244957,3.428391575813293,143152
3962,123.698487,123.698487,-0.40102813,-1.0,1.0,1.0,-22.13366746902465,1.0,92648
3963,90.363077,90.363077,0.22505283,0.72307944,-0.40011942,0.7471789,-60.0,11.0,105638
3964,97.211295,97.211295,-0.5526566,-1.0,1.0,1.0,-45.64180254936218,6.422822684049606,46127
3965,115.391189,115.391189,0.047115266,0.5363901,-0.27555728,0.16030246,-60.0,11.0,87237
3966,113.376236,113.376236,0.6369755,-0.6401964,0.39056453,1.0,-21.706463098526,10.654292464256288,160000
3967,123.8786,123.8786,0.42384744,1.0,-0.9759362,-0.66316724,-39.90810335613787,11.0,123531
3968,99.669034,99.669034,-0.59107685,0.15159602,-0.71681243,0.6694064,-31.815990209579468,10.73262071609497,140074
3969,104.323232,104.323232,0.50691634,0.07692367,-1.0,0.5321417,-20.0,11.0,160000
